"","id","vintage_year","monthly_installment","loan_balance","bureau_score","num_bankrupt_iva","time_since_bankrupt","num_ccj","time_since_ccj","ccj_amount","num_bankrupt","num_iva","min_months_since_bankrupt","pl_flag","region","ltv","arrears_months","origination_date","maturity_date","repayment_type","arrears_status","arrears_segment","mob","remaining_mat","loan_term","live_status","repaid_status","month","arrears_event","bankrupt_event","term_expiry_event","worst_arrears_status","max_arrears_12m","recent_arrears_date","months_since_2mia","avg_mia_6m","max_arrears_bal_6m","max_mia_6m","avg_bal_6m","avg_bureau_score_6m","cc_util","annual_income","emp_length","months_since_recent_cc_delinq","default_event","default_flag"
"12335",7674550,2006,1297.23,126624.01,"412","0","0","0","0","0","0","0","0",0,"r_l",0.5952,0,2006-07-17,2031-07-31,"Non-IO",1,1,110,190,25,1,0,9,0,0,0,1,0,"NA","NA",0,-26656,0,95210,"536",0.6965,38451,3,4,0,1
"12336",4594032,2005,391.5,98655.54,"298","0","0","0","0","0","0","0","0",1,"r_l",0.7807,0,2005-05-26,2030-05-31,"IO",1,1,124,176,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,98650,"400",0.364,61281,5,12,0,1
"12337",9825070,2007,577.37,94654.7,"240","0","0","3","18","2303","0","0","0",0,"r_c",0.7756,0,2007-03-21,2037-03-31,"Non-IO",1,1,102,258,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,95418,"220",0.2856,99025,8,9,0,1
"12338",5849641,2007,1354.2,168978.61,"536","0","0","0","0","0","0","0","0",1,"r_b",0.6801,0,2007-05-04,2032-05-31,"Non-IO",1,1,100,200,25,1,0,9,0,0,0,1,0,"NA","NA",0,-16460,0,172682,"530",0.3266,73573,9,15,0,1
"12339",2516233,2007,548.47,98867.42,"431","0","0","0","0","0","0","0","0",1,"r_m",0.8173,0,2007-04-18,2042-04-30,"Non-IO",1,1,101,319,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,99406,"460",0.6999,71358,5,6,0,1
"12340",6026475,2006,618.9,151840.85,"510","0","0","0","0","0","0","0","0",0,"r_d",0.5333,0,2006-09-27,2031-09-30,"IO",1,1,108,192,25,1,0,9,0,0,0,1,0,"NA","NA",0,-2,0,151878,"446",0.1922,72428,5,17,0,1
"12341",5499377,2007,668.43,30959.93,"275","0","0","0","0","0","0","0","0",0,"r_i",0.3805,0,2007-01-23,2020-01-31,"Non-IO",1,1,104,52,13,1,0,9,0,0,0,2,1,"NA","NA",0,668,2,32982,"240",0.6585,82572,5,6,0,1
"12342",1722314,2006,429.03,76543.07,"372","0","0","0","0","0","0","0","0",1,"r_c",0.723,0,2006-09-11,2041-09-30,"Non-IO",1,1,108,312,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,76614,"368",0.2796,74806,5,12,0,1
"12343",2259041,2006,361.4,62036,"478","0","0","0","0","0","0","0","0",1,"r_e",0.4075,0,2006-07-10,2041-07-31,"Non-IO",1,1,110,310,35,1,0,9,0,0,0,1,0,"NA","NA",0,-1564,0,62584,"434",0.4845,79617,4,11,0,1
"12344",6495323,2006,62.1,5750.36,"469","0","0","0","0","0","0","0","0",0,"r_l",0.0297,0,2006-08-10,2025-08-31,"Non-IO",1,1,109,119,19,1,0,9,0,0,0,1,0,"NA","NA",0,-88302,0,5878,"470",0.6303,51477,2,11,0,1
"12345",7892940,2004,677.6,180415.8,"548","0","0","0","0","0","0","0","0",0,"r_c",0.3517,0,2004-06-23,2029-06-30,"IO",1,1,135,165,25,1,0,9,0,0,0,1,0,"NA","NA",0,-20696,0,180408,"546",0.9074,72053,7,11,0,1
"12346",9595551,2005,611.7,67906.72,"360","0","0","0","0","0","0","0","0",1,"r_e",0.3637,0,2005-12-14,2027-12-31,"Non-IO",1,1,117,147,22,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,69092,"320",0.2627,53461,5,11,0,1
"12347",8481105,2005,1079.6,114140.36,"504","0","0","0","0","0","0","0","0",0,"r_e",0.3879,0,2005-12-09,2026-12-31,"Non-IO",1,1,117,135,21,1,0,9,0,0,0,1,0,"NA","NA",0,-336,0,116104,"468",0.3401,42597,3,15,0,1
"12348",6135732,2002,887.33,139587.53,"261","0","0","0","0","0","0","0","0",0,"r_b",0.6796,0.0113,2002-08-13,2035-08-31,"Non-IO",2,1,157,239,33,1,0,9,0,0,0,2,1,"NA","NA",0,888,2,141120,"262",0.5275,43494,1,4,0,1
"12349",4073204,2006,365.44,44764.65,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"r_i",0.6529,0,2006-07-13,2029-07-31,"Non-IO",1,1,110,166,23,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,45446,"NA",0.2879,67315,6,15,0,1
"12350",5102573,2006,605.9,76108.87,"121","0","0","0","0","0","0","0","0",1,"r_e",0.2135,0.8333,2006-12-18,2029-12-31,"Non-IO",2,1,105,171,23,1,0,9,0,0,0,2,2,"42247","1",0,1212,2,77200,"234",0.4282,97544,9,6,0,1
"12351",3460649,2004,455.47,119331.54,"327","0","0","0","0","0","0","0","0",1,"r_i",0.7445,0,2004-08-13,2029-08-31,"IO",1,1,133,167,25,1,0,9,0,0,0,1,0,"NA","NA",0,-862,0,119348,"326",0.56,61056,9,5,0,1
"12352",9143592,2006,653.1,117549.52,"526","0","0","0","0","0","0","0","0",1,"r_b",0.7874,0,2006-12-18,2041-12-31,"Non-IO",1,1,105,315,35,1,0,9,0,0,0,1,0,"NA","NA",0,-268,0,118192,"538",0.3108,67960,5,13,0,1
"12353",3797813,2005,293.57,73692.39,"430","0","0","0","0","0","0","0","0",1,"r_a",0.865,0,2005-12-15,2035-12-31,"IO",1,1,117,243,30,1,0,9,1,0,0,1,0,"NA","NA",0,0,0,73690,"482",0.5635,29758,6,4,1,0
"12354",8052685,2006,788.5,140302.59,"316","0","0","0","0","0","0","0","0",1,"r_b",0.6851,0,2006-06-08,2041-06-30,"Non-IO",1,1,111,309,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,141108,"272",0.531,59968,7,9,0,1
"12355",7274063,2006,287.28,38594.89,"498","0","0","0","0","0","0","0","0",0,"r_c",0.2331,0,2006-05-19,2031-05-31,"Non-IO",1,1,112,188,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,39084,"498",0.7623,63273,8,4,0,1
"12356",6366790,2006,785.6,105592.23,"424","0","0","0","0","0","0","0","0",1,"r_h",0.7743,0,2006-08-18,2031-08-31,"Non-IO",1,1,109,191,25,1,0,9,0,0,0,2,1,"NA","NA",0,786,2,106982,"430",0.5078,54714,2,11,0,1
"12357",6267242,2005,511.6,78471.48,"440","0","0","0","0","0","0","0","0",1,"r_c",0.7361,0,2005-05-25,2035-05-31,"Non-IO",1,1,124,236,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,79164,"440",0.3447,66091,7,12,0,1
"12358",8178600,2005,476.1,83429.52,"398","0","0","0","0","0","0","0","0",1,"r_g",0.8315,0,2005-08-12,2040-08-31,"Non-IO",1,1,121,299,35,1,0,9,0,0,0,1,0,"NA","NA",0,-4,0,83930,"396",0.3905,67424,5,15,0,1
"12359",7967820,2005,1009.8,251811.46,"235","0","0","0","0","0","0","0","0",1,"r_e",0.4014,0,2005-03-24,2030-03-31,"IO",1,1,126,174,25,1,0,9,0,0,0,1,0,"NA","NA",0,-1742,0,251160,"250",0.3577,89366,11,14,0,1
"12360",2091709,2005,952.6,122234.95,"479","0","0","0","0","0","0","0","0",1,"r_f",0.4498,0,2005-08-24,2030-08-31,"Non-IO",1,1,121,179,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,123854,"480",0.6765,57442,7,6,0,1
"12361",9154735,2005,562.6,119927.68,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"r_f",0.3731,1.6297,2005-10-25,2040-10-31,"Non-IO",2,2,119,301,35,1,0,9,0,0,0,2,1.6297,"NA","NA",2,916,2,120796,"NA",0.3972,84392,7,14,0,1
"12362",3254416,2006,479.62,64268.52,"464","0","0","0","0","0","0","0","0",1,"r_i",0.8059,0,2006-09-28,2031-09-30,"Non-IO",1,1,108,192,25,1,0,9,0,0,0,1,1e-04,"NA","NA",0,0,0,65042,"460",0.7276,58249,6,7,0,1
"12363",9184225,2006,711.47,187981.05,"459","0","0","0","0","0","0","0","0",0,"r_b",0.7912,0,2006-11-23,2041-11-30,"IO",1,1,106,314,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,187982,"460",0.4444,67268,5,8,0,1
"12364",2918577,2005,345.27,88129.18,"257","0","0","0","0","0","0","0","0",0,"r_i",0.7116,0,2005-07-06,2035-07-31,"IO",1,1,122,238,30,1,0,9,0,0,0,1,0,"NA","NA",0,-2604,0,88534,"296",0.5774,52081,3,5,0,1
"12365",4757838,2005,922.3,141652.67,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"r_d",0.6987,0,2005-05-19,2035-05-31,"Non-IO",1,1,124,236,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,142898,"NA",0.4753,59434,6,10,0,1
"12366",1966733,2006,690.81,42885.17,"529","0","0","0","0","0","0","0","0",0,"r_g",0.471,0,2006-09-28,2021-09-30,"Non-IO",1,1,108,72,15,1,0,9,0,0,0,1,0,"NA","NA",0,-26,0,44724,"530",0.3519,39548,6,13,0,1
"12367",5079212,2007,353.01,48254.22,"219","0","0","0","0","0","0","0","0",1,"r_i",0.7117,0,2007-03-06,2032-03-31,"Non-IO",1,1,102,198,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,48814,"188",0.5945,102479,5,9,0,1
"12368",5282714,2006,723.08,88321.18,"245","0","0","0","0","0","0","0","0",1,"r_a",0.7977,0,2006-10-03,2029-10-31,"Non-IO",1,1,107,169,23,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,89604,"240",0.2415,93046,9,12,0,1
"12369",9990217,2005,357.9,45875.32,"301","1","54","1","54","0","0","1","0",0,"r_l",0.5204,0,2005-09-28,2030-09-30,"Non-IO",1,1,120,180,25,1,0,9,0,0,0,1,0,"NA","NA",0,-18,0,46486,"286",0.6532,69746,4,10,0,1
"12370",8158361,2005,1231,315169.32,"483","0","0","0","0","0","0","0","0",1,"r_h",0.8369,0.8705,2005-05-05,2023-05-31,"IO",2,1,124,92,18,1,0,9,0,0,0,2,1.4449,"NA","NA",0,630,0,313686,"486",0.3564,81971,10,11,0,1
"12371",2779177,2006,68.03,7989.57,"553","0","0","0","0","0","0","0","0",0,"r_l",0.0289,0,2006-12-14,2031-12-31,"Non-IO",1,1,105,195,25,1,0,9,0,0,0,1,0,"NA","NA",0,-75070,0,9282,"554",0.6542,80822,9,5,0,1
"12372",2867101,2002,317.9,34744.05,"467","0","0","0","0","0","0","0","0",1,"r_m",0.2876,0,2002-08-07,2027-08-31,"Non-IO",1,1,157,143,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,35368,"468",0.6209,65836,6,4,0,1
"12373",7491110,2006,863.2,118666.27,"339","0","0","1","68","6744","0","0","0",1,"r_l",0.7011,1.2996,2006-12-18,2031-12-31,"Non-IO",2,2,105,195,25,1,0,9,0,0,0,2,1.2996,"NA","NA",0,812,0,119586,"340",0.296,42700,5,12,0,1
"12374",7235851,2007,708.07,187084.04,"525","0","0","0","0","0","0","0","0",0,"r_d",0.7747,0,2007-01-18,2032-01-31,"IO",1,1,104,196,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,187086,"544",0.6529,56293,9,6,0,1
"12375",6786040,2006,222.53,55846.72,"258","0","0","0","0","0","0","0","0",1,"r_a",0.7269,0,2006-01-26,2031-01-31,"IO",1,1,116,184,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,55848,"184",0.4211,52995,4,12,0,1
"12376",8673997,2005,215.3,56878.9,"511","0","0","0","0","0","0","0","0",0,"r_c",0.3121,0,2005-12-14,2025-12-31,"IO",1,1,117,123,20,1,0,9,0,0,0,1,0,"NA","NA",0,-29000,0,56880,"502",0.2521,65569,8,19,0,1
"12377",1794046,2006,576.05,104456.02,"371","0","0","0","0","0","0","0","0",0,"r_h",0.6986,0,2006-05-30,2041-05-31,"Non-IO",1,1,112,308,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,105086,"370",0.4794,85127,11,7,0,1
"12378",9593896,2006,39.84,48291.17,"479","0","0","0","0","0","0","0","0",0,"r_c",0.6393,0,2006-10-26,2031-10-31,"IO",1,1,107,193,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,48290,"470",0.2343,59282,9,17,0,1
"12379",9526972,2006,473.75,118857.65,"438","0","0","0","0","0","0","0","0",1,"r_d",0.6089,0,2006-04-20,2031-04-30,"IO",1,1,113,187,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,118860,"438",0.4955,89442,9,8,0,1
"12380",1505046,2007,356.5,38132.98,"558","0","0","0","0","0","0","0","0",1,"r_i",0.4305,0,2007-04-12,2027-04-30,"Non-IO",1,1,101,139,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,38844,"450",0.4109,70174,8,2,0,1
"12381",2838227,2007,500.5,90486.39,"353","0","0","0","0","0","0","0","0",1,"r_i",0.9131,0,2007-03-22,2042-03-31,"Non-IO",1,1,102,318,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,90974,"384",0.4234,23282,3,5,0,1
"12382",1778686,2004,252.1,31545.12,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"r_i",0.1927,0,2004-10-20,2029-10-31,"Non-IO",1,1,131,169,25,1,0,9,0,0,0,1,0,"NA","NA",0,-88,0,32006,"NA",0.5349,58793,9,12,0,1
"12383",2956303,2007,566.81,102080.43,"381","0","0","0","0","0","0","0","0",1,"r_m",0.7492,0,2007-03-27,2042-03-31,"Non-IO",1,1,102,318,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,102632,"348",0.2863,65508,7,12,0,1
"12384",4784434,2006,394.12,63763.49,"308","0","0","0","0","0","0","0","0",0,"r_c",0.6244,0,2006-09-08,2036-09-30,"Non-IO",1,1,108,252,30,1,0,9,0,0,0,1,0,"NA","NA",0,-60,0,64296,"254",0.1945,67069,7,15,0,1
"12385",7162798,2007,114.46,30145.01,"397","0","0","0","0","0","0","0","0",0,"r_h",0.3376,1.0909,2007-04-26,2027-04-30,"IO",2,2,101,139,20,1,0,9,0,0,0,2,2.3637,"42063","7",2,236,2,30210,"394",0.6838,74429,5,11,0,1
"12386",3225474,2007,456.2,115484.74,"237","0","0","0","0","0","0","0","0",1,"r_c",0.9505,0,2007-05-01,2032-05-31,"IO",1,1,100,200,25,1,0,9,0,0,0,2,1.3798,"NA","NA",0,406,0,115568,"228",0.2599,47547,4,12,0,1
"12387",1221424,2005,519.84,130240.27,"422","0","0","0","0","0","0","0","0",0,"r_d",0.7695,0,2005-02-08,2030-02-28,"IO",1,1,127,173,25,1,0,9,0,0,0,1,0,"NA","NA",0,-42,0,130234,"348",0.4778,51287,5,10,0,1
"12388",2991778,2005,222.5,27656.88,"260","0","0","0","0","0","0","0","0",1,"r_i",0.4318,0,2005-10-05,2030-10-31,"Non-IO",1,1,119,181,25,1,0,9,0,0,0,1,0,"NA","NA",0,-1028,0,28048,"256",0.4091,65277,3,7,0,1
"12389",3289002,2005,914.1,114624.67,"374","0","0","0","0","0","0","0","0",1,"r_f",0.4546,0,2005-02-22,2030-02-28,"Non-IO",1,1,127,173,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,116212,"394",0.6956,69082,6,8,0,1
"12390",8359790,2006,359.7,90627.5,"431","0","0","0","0","0","0","0","0",1,"r_h",0.8415,0,2006-06-30,2031-06-30,"IO",1,1,111,189,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,90624,"444",0.7548,51160,2,5,0,1
"12391",3759629,2006,161.78,170300.11,"521","0","0","0","0","0","0","0","0",0,"r_m",0.7438,0,2006-10-10,2021-10-31,"IO",1,1,107,73,15,1,0,9,0,0,0,1,0,"NA","NA",0,-248,0,170298,"522",0.2813,91801,5,13,0,1
"12392",6151223,2004,895.2,111040.27,"568","0","0","0","0","0","0","0","0",0,"r_b",0.4428,0,2004-08-24,2029-08-31,"Non-IO",1,1,133,167,25,1,0,9,0,0,0,1,0,"NA","NA",0,-144,0,112692,"522",0.6737,64397,7,7,0,1
"12393",9392531,2007,842.9,214373.34,"369","0","0","0","0","0","0","0","0",0,"r_d",0.8794,2.058,2007-05-30,2032-05-31,"IO",2,2,100,200,25,1,0,9,1,0,0,2,2.058,"42277","0",2,1602,2,213874,"336",0.6204,33567,1,12,1,0
"12394",5186105,2003,318.24,37059.53,"360","0","0","0","0","0","0","0","0",1,"r_e",0.1759,0,2003-10-08,2028-10-31,"Non-IO",1,1,143,157,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,37652,"380",0.5156,70461,10,9,0,1
"12395",9126180,2007,393.5,99163.82,"460","0","0","0","0","0","0","0","0",1,"r_g",1.0394,0,2007-01-17,2027-01-31,"IO",1,1,104,136,20,1,0,9,0,0,0,1,0,"NA","NA",0,-20,0,99158,"452",0.6352,66648,5,11,0,1
"12396",8408005,2004,288.6,76076.87,"398","0","0","0","0","0","0","0","0",0,"r_e",0.2779,0,2004-07-13,2029-07-31,"IO",1,1,134,166,25,1,0,9,0,0,0,1,0,"NA","NA",0,-320,0,76076,"426",0.517,69167,9,11,0,1
"12397",6496251,2006,254.1,21765.95,"376","0","0","0","0","0","0","0","0",0,"r_g",0.232,0,2006-04-24,2030-04-30,"Non-IO",1,1,113,175,24,1,0,9,0,0,0,1,0,"NA","NA",0,-27172,0,22788,"366",0.7109,92250,5,8,0,1
"12398",4590912,2005,730.2,86997.5,"306","1","48","0","0","0","1","0","48",0,"r_i",0.6241,0,2005-02-09,2029-02-28,"Non-IO",1,1,127,161,24,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,88332,"338",0.4958,63557,11,11,0,1
"12399",7500679,2007,931.98,129237.32,"505","0","0","0","0","0","0","0","0",0,"r_l",0.5629,0,2007-03-20,2032-03-31,"Non-IO",1,1,102,198,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,130778,"498",0.3571,76295,4,9,0,1
"12400",1237094,2006,677.64,92423.64,"417","0","0","0","0","0","0","0","0",0,"r_h",0.693,0,2006-11-16,2031-11-30,"Non-IO",1,1,106,194,25,1,0,9,0,0,0,1,0.8087,"NA","NA",0,484,0,93920,"390",0.6211,76126,8,6,0,1
"12401",6930470,2006,128.65,206310.93,"548","0","0","0","0","0","0","0","0",0,"r_e",0.2882,0,2006-12-15,2031-12-31,"IO",1,1,105,195,25,1,0,9,0,0,0,1,0,"NA","NA",0,-244084,0,206780,"522",0.3717,53670,5,12,0,1
"12402",8932232,2007,880.1,58147.39,"316","0","0","1","70","1965","0","0","0",1,"r_a",0.5591,0,2007-02-28,2022-02-28,"Non-IO",1,1,103,77,15,1,0,9,0,0,0,1,0.2486,"NA","NA",0,-598,0,60994,"310",0.4761,38498,4,9,0,1
"12403",7002886,2005,708.7,115429.85,"382","0","0","0","0","0","0","0","0",0,"r_d",0.5852,0,2005-02-24,2037-02-28,"Non-IO",1,1,127,257,32,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,116376,"382",0.5154,70006,8,12,0,1
"12404",2871888,2007,206.58,10313.02,"438","0","0","0","0","0","0","0","0",0,"r_l",0.0935,0,2007-04-20,2022-04-30,"Non-IO",1,1,101,79,15,1,0,9,0,0,0,1,0,"NA","NA",0,-11884,0,11568,"446",0.3978,65189,4,16,0,1
"12405",1142828,2006,490.15,76930.05,"554","0","0","0","0","0","0","0","0",1,"r_e",0.205,0,2006-04-10,2036-04-30,"Non-IO",1,1,113,247,30,1,0,9,0,0,0,1,0,"NA","NA",0,-288,0,77568,"550",0.5974,56551,5,10,0,1
"12406",8382651,2007,466.5,72624.53,"432","0","0","0","0","0","0","0","0",1,"r_d",0.6383,0,2007-04-11,2037-04-30,"Non-IO",1,1,101,259,30,1,0,9,0,0,0,1,0,"NA","NA",0,-2312,0,73492,"420",0.5456,52369,3,11,0,1
"12407",6793412,2007,362.7,65780.23,"456","0","0","0","0","0","0","0","0",1,"r_g",0.8287,0,2007-05-10,2042-05-31,"Non-IO",1,1,100,320,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,66130,"456",0.5214,57055,5,12,0,1
"12408",9018464,2006,401.51,53516.89,"446","0","0","0","0","0","0","0","0",0,"r_b",0.408,0,2006-04-27,2031-04-30,"Non-IO",1,1,113,187,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,54210,"446",0.6347,87764,4,9,0,1
"12409",4580571,2002,988.16,139210.53,"424","0","0","0","0","0","0","0","0",0,"r_c",0.7923,0,2002-05-28,2033-05-31,"Non-IO",1,1,160,212,31,1,0,9,0,0,0,1,0,"NA","NA",0,-6272,0,140878,"426",0.5262,45174,4,8,0,1
"12410",1923313,2006,512.4,129127.22,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"r_d",0.87,0,2006-11-27,2031-11-30,"IO",1,1,106,194,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,129120,"508",0.2846,93282,4,13,0,1
"12411",9077708,2004,1157.3,306565.93,"408","0","0","0","0","0","0","0","0",0,"r_b",0.6424,0,2004-09-07,2024-09-30,"IO",1,1,132,108,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,322160,"358",0.3474,66751,9,13,0,1
"12412",3571159,2006,221.97,23729.45,"424","0","0","0","0","0","0","0","0",0,"r_b",0.1212,0,2006-08-30,2027-08-31,"Non-IO",1,1,109,143,21,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,24140,"416",0.512,39677,3,6,0,1
"12413",3620170,2006,979.52,126808.02,"302","0","0","0","0","0","0","0","0",0,"r_f",0.4689,0,2006-01-19,2031-01-31,"Non-IO",1,1,116,184,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,128494,"290",0.3295,50483,4,14,0,1
"12414",7735767,2003,353.9,39444.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"r_e",0.4151,0,2003-10-08,2028-10-31,"Non-IO",1,1,143,157,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,40036,"NA",0.6412,33580,3,2,0,1
"12415",8095777,2006,677.89,90787.99,"416","0","0","0","0","0","0","0","0",1,"r_l",0.6509,0,2006-09-13,2031-09-30,"Non-IO",1,1,108,192,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,91888,"350",0.6017,77426,6,5,0,1
"12416",5165155,2005,471.3,82697.54,"462","0","0","0","0","0","0","0","0",1,"r_g",0.6722,0,2005-08-25,2040-08-31,"Non-IO",1,1,121,299,35,1,0,9,0,0,0,1,0,"NA","NA",0,-508,0,83192,"462",0.6429,62206,11,6,0,1
"12417",6781172,2004,365.6,115382.07,"410","0","0","0","0","0","0","0","0",0,"r_f",0.121,0,2004-11-11,2024-11-30,"IO",1,1,130,110,20,1,0,9,0,0,0,1,0,"NA","NA",0,-48572,0,113864,"406",0.3381,47766,2,15,0,1
"12418",9272521,2006,438.4,110508.42,"256","0","0","0","0","0","0","0","0",1,"r_e",0.1555,0,2006-09-22,2036-09-30,"IO",1,1,108,252,30,1,0,9,0,0,0,1,0,"NA","NA",0,-230,0,110498,"266",0.6738,87423,8,6,0,1
"12419",3377758,2005,561.59,65381.66,"303","0","0","0","0","0","0","0","0",0,"r_e",0.1657,0,2005-08-02,2028-08-31,"Non-IO",1,1,121,155,23,1,0,9,0,0,0,1,0,"NA","NA",0,-410,0,66474,"298",0.5713,52998,2,8,0,1
"12420",7643787,2002,1.91,131.78,"499","0","0","0","0","0","0","0","0",0,"r_f",2e-04,0,2002-05-03,2022-05-31,"Non-IO",1,1,160,80,20,1,0,9,0,0,0,1,0,"NA","NA",0,-182500,0,136,"524",0.7966,94237,10,9,0,1
"12421",8171278,2005,405.6,39629.51,"501","0","0","0","0","0","0","0","0",0,"r_e",0.378,0,2005-01-18,2026-01-31,"Non-IO",1,1,128,124,21,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,40514,"476",0.2268,48154,6,15,0,1
"12422",6684361,2006,407.1,72941.63,"448","0","0","0","0","0","0","0","0",1,"r_g",0.9429,1,2006-08-23,2041-08-31,"Non-IO",2,2,109,311,35,1,0,9,0,0,0,2,1,"NA","NA",0,0,0,72940,"466",0.4975,47031,4,4,0,1
"12423",8026333,2007,451.54,119304.39,"454","0","0","0","0","0","0","0","0",0,"r_h",0.8456,0,2007-01-08,2027-01-31,"IO",1,1,104,136,20,1,0,9,0,0,0,1,0,"NA","NA",0,-2500,0,119306,"476",0.4154,59019,9,10,0,1
"12424",1852118,2004,1132.9,283747.37,"480","0","0","0","0","0","0","0","0",0,"r_h",0.7759,0,2004-07-28,2029-07-31,"IO",1,1,134,166,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,283738,"376",0.512,50888,1,7,0,1
"12425",2242326,2006,663.13,53599.34,"418","0","0","0","0","0","0","0","0",1,"r_c",0.5346,0,2006-11-29,2023-11-30,"Non-IO",1,1,106,98,17,1,0,9,1,0,0,1,0,"NA","NA",0,0,0,55162,"410",0.8395,75417,8,5,1,0
"12426",7793163,2006,406.9,19137.71,"471","0","0","0","0","0","0","0","0",0,"r_i",0.0807,0,2006-05-24,2023-05-31,"Non-IO",1,1,112,92,17,1,0,9,0,0,0,1,0,"NA","NA",0,-16474,0,21220,"474",0.4544,57955,4,8,0,1
"12427",5611946,2007,441.88,60510.09,"184","0","0","0","0","0","0","0","0",1,"r_a",0.9253,0,2007-03-20,2032-03-31,"Non-IO",1,1,102,198,25,1,0,9,0,0,0,2,2.3496,"42063","7",2,874,2,61682,"176",0.5467,68051,6,11,0,1
"12428",3994766,2005,792.39,92653.19,"288","1","59","1","59","0","0","1","0",0,"r_c",0.7739,0.1576,2005-08-15,2028-08-31,"Non-IO",2,1,121,155,23,1,0,9,0,0,0,2,1,"NA","NA",0,692,0,94308,"264",0.4418,62900,10,7,0,1
"12429",1153393,2004,291.7,25205.98,"515","0","0","0","0","0","0","0","0",0,"r_i",0.1254,0,2004-09-17,2024-09-30,"Non-IO",1,1,132,108,20,1,0,9,0,0,0,1,0,"NA","NA",0,-444,0,25886,"506",0.6211,78993,11,6,0,1
"12430",9214981,2006,473.7,63728,"435","0","0","0","0","0","0","0","0",1,"r_a",0.7308,0,2006-09-12,2031-09-30,"Non-IO",1,1,108,192,25,1,0,9,0,0,0,1,0,"NA","NA",0,-246,0,64492,"428",0.4002,89509,11,3,0,1
"12431",9443689,2007,676.3,102271.18,"227","0","0","1","36","256","0","0","0",1,"r_c",0.7514,0,2007-03-21,2037-03-31,"Non-IO",1,1,102,258,30,1,0,9,0,0,0,1,0,"NA","NA",0,-3302,0,103128,"226",0.3435,64907,10,15,0,1
"12432",1738298,2006,487.76,121246.13,"332","0","0","1","61","2935","0","0","0",0,"r_d",0.6668,0,2006-12-20,2025-12-31,"IO",1,1,105,123,19,1,0,9,0,0,0,1,0,"NA","NA",0,-2556,0,121768,"312",0.3399,53639,4,16,0,1
"12433",8619852,2004,854.6,226644.63,"283","0","0","0","0","0","0","0","0",0,"r_d",0.7629,0,2004-09-15,2029-09-30,"IO",1,1,132,168,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,226632,"310",0.5209,71819,11,11,0,1
"12434",8479991,2007,536.31,66464.65,"458","0","0","0","0","0","0","0","0",0,"r_g",0.7885,0,2007-01-04,2030-01-31,"Non-IO",1,1,104,172,23,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,67758,"454",0.9515,25071,3,7,0,1
